"Source","Target"
"Garca-Betance, R.I.","Arredondo, M.T."
"Huerta, M.K.","Arredondo, M.T."
"Srivastava, S.","Pant, M."
"Srivastava, S.","Abraham, A."
"Srivastava, S.","Agrawal, N."
"Pant, M.","Abraham, A."
"Pant, M.","Agrawal, N."
"Abraham, A.","Agrawal, N."
"Agrawal, N.","Abraham, A."
"Kumar, G.","Bhatia, P.K."
"Palacios-Navarro, G.","Garca-Magario, I."
"Palacios-Navarro, G.","Ramos-Lorente, P."
"Garca-Magario, I.","Ramos-Lorente, P."
"Rodriguez, L.M.G.","Ampatzoglou, A."
"Rodriguez, L.M.G.","Avgeriou, P."
"Rodriguez, L.M.G.","Nakagawa, E.Y."
"Ampatzoglou, A.","Avgeriou, P."
"Ampatzoglou, A.","Nakagawa, E.Y."
"Avgeriou, P.","Nakagawa, E.Y."
"Nakagawa, E.Y.","Avgeriou, P."
"Rizk-Allah, R.M.","Zaki, E.M."
"Rizk-Allah, R.M.","El-Sawy, A.A."
"Zaki, E.M.","El-Sawy, A.A."
"Raysoni, A.U.","Armijos, R.X."
"Raysoni, A.U.","Weigel, M.M."
"Raysoni, A.U.","Montoya, T."
"Raysoni, A.U.","Eschanique, P."
"Raysoni, A.U.","Racines, M."
"Raysoni, A.U.","Li, W.-W."
"Armijos, R.X.","Weigel, M.M."
"Armijos, R.X.","Montoya, T."
"Armijos, R.X.","Eschanique, P."
"Armijos, R.X.","Racines, M."
"Armijos, R.X.","Li, W.-W."
"Weigel, M.M.","Montoya, T."
"Weigel, M.M.","Eschanique, P."
"Weigel, M.M.","Racines, M."
"Weigel, M.M.","Li, W.-W."
"Montoya, T.","Eschanique, P."
"Montoya, T.","Racines, M."
"Montoya, T.","Li, W.-W."
"Eschanique, P.","Racines, M."
"Eschanique, P.","Li, W.-W."
"Racines, M.","Li, W.-W."
"Petrarca, M.H.","Fernandes, J.O."
"Petrarca, M.H.","Godoy, H.T."
"Petrarca, M.H.","Cunha, S.C."
"Fernandes, J.O.","Godoy, H.T."
"Fernandes, J.O.","Cunha, S.C."
"Godoy, H.T.","Cunha, S.C."
"Grewal, N.S.","Rattan, M."
"Grewal, N.S.","Patterh, M.S."
"Rattan, M.","Patterh, M.S."
"Da Silva, L.E.B.","Cortez, A.D."
"Da Silva, L.E.B.","Salomon, C.P."
"Da Silva, L.E.B.","Santana, W.C."
"Da Silva, L.E.B.","Lambert-Torres, G."
"Da Silva, L.E.B.","Bonaldi, E.L."
"Da Silva, L.E.B.","De Oliveira, L.E.D.L."
"Da Silva, L.E.B.","Da Silva, J.G.B."
"Cortez, A.D.","Salomon, C.P."
"Cortez, A.D.","Santana, W.C."
"Cortez, A.D.","Lambert-Torres, G."
"Cortez, A.D.","Bonaldi, E.L."
"Cortez, A.D.","De Oliveira, L.E.D.L."
"Cortez, A.D.","Da Silva, J.G.B."
"Salomon, C.P.","Santana, W.C."
"Salomon, C.P.","Lambert-Torres, G."
"Salomon, C.P.","Bonaldi, E.L."
"Salomon, C.P.","De Oliveira, L.E.D.L."
"Salomon, C.P.","Da Silva, J.G.B."
"Santana, W.C.","Lambert-Torres, G."
"Santana, W.C.","Bonaldi, E.L."
"Santana, W.C.","De Oliveira, L.E.D.L."
"Santana, W.C.","Da Silva, J.G.B."
"Lambert-Torres, G.","Bonaldi, E.L."
"Lambert-Torres, G.","De Oliveira, L.E.D.L."
"Lambert-Torres, G.","Da Silva, J.G.B."
"Bonaldi, E.L.","De Oliveira, L.E.D.L."
"Bonaldi, E.L.","Da Silva, J.G.B."
"De Oliveira, L.E.D.L.","Da Silva, J.G.B."
"Galinac Grbac, T.","Car, ."
"Galinac Grbac, T.","Huljeni, D."
"Car, .","Huljeni, D."
"Juergens, M.T.","Disbrow, B."
"Juergens, M.T.","Shachar-Hill, Y."
"Disbrow, B.","Shachar-Hill, Y."
"Fernandes, T.","Fernandes, I."
"Fernandes, T.","Andrade, C.A.P."
"Fernandes, T.","Cordeiro, N."
"Fernandes, I.","Andrade, C.A.P."
"Fernandes, I.","Cordeiro, N."
"Andrade, C.A.P.","Cordeiro, N."
"Pontes, F.M.","Pontes, D.S.L."
"Pontes, F.M.","Chiquito, A.J."
"Pontes, F.M.","Pereira-Da-Silva, M.A."
"Pontes, F.M.","Longo, E."
"Pontes, D.S.L.","Chiquito, A.J."
"Pontes, D.S.L.","Pereira-Da-Silva, M.A."
"Pontes, D.S.L.","Longo, E."
"Chiquito, A.J.","Pereira-Da-Silva, M.A."
"Chiquito, A.J.","Longo, E."
"Pereira-Da-Silva, M.A.","Longo, E."
"Probst, K.V.","Schulte, L.R."
"Probst, K.V.","Durrett, T.P."
"Probst, K.V.","Rezac, M.E."
"Probst, K.V.","Vadlani, P.V."
"Schulte, L.R.","Durrett, T.P."
"Schulte, L.R.","Rezac, M.E."
"Schulte, L.R.","Vadlani, P.V."
"Durrett, T.P.","Rezac, M.E."
"Durrett, T.P.","Vadlani, P.V."
"Rezac, M.E.","Vadlani, P.V."
"Palacios-Navarro, G.","Garca-Magario, I."
"Palacios-Navarro, G.","Ramos-Lorente, P."
"Garca-Magario, I.","Ramos-Lorente, P."
"Palacios-Navarro, G.","Albiol-Prez, S."
"Palacios-Navarro, G.","Garca-Magario Garca, I."
"Albiol-Prez, S.","Garca-Magario Garca, I."
"Lai, C.-L.","Tseng, C.-M."
"Lai, C.-L.","Erdenetsogt, D."
"Lai, C.-L.","Liao, T.-K."
"Lai, C.-L.","Huang, Y.-L."
"Lai, C.-L.","Chen, Y.-F."
"Tseng, C.-M.","Erdenetsogt, D."
"Tseng, C.-M.","Liao, T.-K."
"Tseng, C.-M.","Huang, Y.-L."
"Tseng, C.-M.","Chen, Y.-F."
"Erdenetsogt, D.","Liao, T.-K."
"Erdenetsogt, D.","Huang, Y.-L."
"Erdenetsogt, D.","Chen, Y.-F."
"Liao, T.-K.","Huang, Y.-L."
"Liao, T.-K.","Chen, Y.-F."
"Huang, Y.-L.","Chen, Y.-F."
"Sun, G.","Zhao, R."
"Sun, G.","Lan, Y."
"Zhao, R.","Lan, Y."
"Singh, D.","Shukla, R.S."
"Xinyu, T.","Tonghai, J."
"Xinyu, T.","Xiao, L."
"Xinyu, T.","Yan, Z."
"Xinyu, T.","Ronghui, Z."
"Tonghai, J.","Xiao, L."
"Tonghai, J.","Yan, Z."
"Tonghai, J.","Ronghui, Z."
"Xiao, L.","Yan, Z."
"Xiao, L.","Ronghui, Z."
"Yan, Z.","Ronghui, Z."
"Hachaj, T.","Ogiela, M.R."
"Sun, R.","Yang, G."
"Sun, R.","Zhang, D."
"Sun, R.","Yang, B."
"Yang, G.","Zhang, D."
"Yang, G.","Yang, B."
"Zhang, D.","Yang, B."
"Fronza, I.","El Ioini, N."
"Fronza, I.","Corral, L."
"El Ioini, N.","Corral, L."
"Bao, T.","Liu, S."
"Fernandes, T.","Fernandes, I."
"Fernandes, T.","Andrade, C.A.P."
"Fernandes, T.","Cordeiro, N."
"Fernandes, I.","Andrade, C.A.P."
"Fernandes, I.","Cordeiro, N."
"Andrade, C.A.P.","Cordeiro, N."
"Munoz, G.A.","Avila, M."
"Munoz, G.A.","Simba, J."
"Ochoa, X.","Ternier, S."
"Ochoa, X.","Parra, G."
"Ochoa, X.","Duval, E."
"Ternier, S.","Parra, G."
"Ternier, S.","Duval, E."
"Parra, G.","Duval, E."
"Duval, E.","Parra, G."
"Cardenas, A.E.","Espinosa, F."
"Eckhart, V.M.","Rushing, N.S."
"Eckhart, V.M.","Hart, G.M."
"Eckhart, V.M.","Hansen, J.D."
"Rushing, N.S.","Hart, G.M."
"Rushing, N.S.","Hansen, J.D."
"Hart, G.M.","Hansen, J.D."
"Schmidt, C.","De La Rica, S."
"Montufar, R.","Pintaud, J.-C."
"Garca, S.","Saad, M."
"Garca, S.","Akhrif, O."
"Saad, M.","Akhrif, O."
"Castellanos, L.A.L.","Narvlez, I."
"Castellanos, L.A.L.","Aldana, C.J."
"Castellanos, L.A.L.","Velasco, F."
"Castellanos, L.A.L.","Moyano, J.M."
"Narvlez, I.","Aldana, C.J."
"Narvlez, I.","Velasco, F."
"Narvlez, I.","Moyano, J.M."
"Aldana, C.J.","Velasco, F."
"Aldana, C.J.","Moyano, J.M."
"Velasco, F.","Moyano, J.M."
"Crdova, H.","Boets, P."
"Crdova, H.","Van Biesen, L."
"Boets, P.","Van Biesen, L."
"Sass, L.","Fisette, P."
"Sass, L.","Samin, J.-C."
"Fisette, P.","Samin, J.-C."
"Garca, S.E.","Saad, M."
"Garca, S.E.","Akhrif, O."
"Saad, M.","Akhrif, O."
"Teran, E.","Vivero, S."
"Teran, E.","Racines-Orbe, M."
"Teran, E.","Castellanos, A."
"Teran, E.","Chuncha, G."
"Teran, E.","Enriquez, G."
"Teran, E.","Moya, W."
"Vivero, S.","Racines-Orbe, M."
"Vivero, S.","Castellanos, A."
"Vivero, S.","Chuncha, G."
"Vivero, S.","Enriquez, G."
"Vivero, S.","Moya, W."
"Racines-Orbe, M.","Castellanos, A."
"Racines-Orbe, M.","Chuncha, G."
"Racines-Orbe, M.","Enriquez, G."
"Racines-Orbe, M.","Moya, W."
"Castellanos, A.","Chuncha, G."
"Castellanos, A.","Enriquez, G."
"Castellanos, A.","Moya, W."
"Chuncha, G.","Enriquez, G."
"Chuncha, G.","Moya, W."
"Enriquez, G.","Moya, W."
"Aveiga Del Pino, I.A.","Cabrera, L."
"Aveiga Del Pino, I.A.","Tapia, I."
"Aveiga Del Pino, I.A.","Ponce, P."
"Cabrera, L.","Tapia, I."
"Cabrera, L.","Ponce, P."
"Tapia, I.","Ponce, P."
"Erdt, M.","Fernndez, A."
"Erdt, M.","Rensing, C."
"Fernndez, A.","Rensing, C."
"Casimiro-Soriguer, I.","Narbona, E."
"Casimiro-Soriguer, I.","Buide, M.L."
"Casimiro-Soriguer, I.","del Valle, J.C."
"Casimiro-Soriguer, I.","Whittall, J.B."
"Narbona, E.","Buide, M.L."
"Narbona, E.","del Valle, J.C."
"Narbona, E.","Whittall, J.B."
"Buide, M.L.","del Valle, J.C."
"Buide, M.L.","Whittall, J.B."
"del Valle, J.C.","Whittall, J.B."
"Arceo-Gmez, G.","Raguso, R.A."
"Arceo-Gmez, G.","Geber, M.A."
"Raguso, R.A.","Geber, M.A."
"Wang, H.","Talavera, M."
"Wang, H.","Min, Y."
"Wang, H.","Flaven, E."
"Wang, H.","Imbert, E."
"Talavera, M.","Min, Y."
"Talavera, M.","Flaven, E."
"Talavera, M.","Imbert, E."
"Min, Y.","Flaven, E."
"Min, Y.","Imbert, E."
"Flaven, E.","Imbert, E."
"Sosnowska, J.","Walanus, A."
"Sosnowska, J.","Balslev, H."
"Walanus, A.","Balslev, H."
"Cheng, M.-Y.","Huang, K.-Y."
"Harton, T.W.","Walker, C."
"Harton, T.W.","O'Sullivan, M."
"Walker, C.","O'Sullivan, M."
"Matsuzaki, M.","Haruna, M."
"Matsuzaki, M.","Hasumi, Y."
"Matsuzaki, M.","Sekine, K."
"Matsuzaki, M.","Tanizaki, T."
"Matsuzaki, M.","Watanabe, E."
"Matsuzaki, M.","Murashima, S."
"Haruna, M.","Hasumi, Y."
"Haruna, M.","Sekine, K."
"Haruna, M.","Tanizaki, T."
"Haruna, M.","Watanabe, E."
"Haruna, M.","Murashima, S."
"Hasumi, Y.","Sekine, K."
"Hasumi, Y.","Tanizaki, T."
"Hasumi, Y.","Watanabe, E."
"Hasumi, Y.","Murashima, S."
"Sekine, K.","Tanizaki, T."
"Sekine, K.","Watanabe, E."
"Sekine, K.","Murashima, S."
"Tanizaki, T.","Watanabe, E."
"Tanizaki, T.","Murashima, S."
"Watanabe, E.","Murashima, S."
"Tong, Z.-Y.","Huang, S.-Q."
"Kse, U.","Arslan, A."
"Kse, U.","Arslan, A."
"Cheng, M.-Y.","Tran, D.-H."
"Cheng, M.-Y.","Cao, M.-T."
"Tran, D.-H.","Cao, M.-T."
"Bruin, J.E.","Woynillowicz, A.K."
"Bruin, J.E.","Hettinga, B.P."
"Bruin, J.E.","Tarnopolsky, M.A."
"Bruin, J.E.","Morrison, K.M."
"Bruin, J.E.","Gerstein, H.C."
"Bruin, J.E.","Holloway, A.C."
"Woynillowicz, A.K.","Hettinga, B.P."
"Woynillowicz, A.K.","Tarnopolsky, M.A."
"Woynillowicz, A.K.","Morrison, K.M."
"Woynillowicz, A.K.","Gerstein, H.C."
"Woynillowicz, A.K.","Holloway, A.C."
"Hettinga, B.P.","Tarnopolsky, M.A."
"Hettinga, B.P.","Morrison, K.M."
"Hettinga, B.P.","Gerstein, H.C."
"Hettinga, B.P.","Holloway, A.C."
"Tarnopolsky, M.A.","Morrison, K.M."
"Tarnopolsky, M.A.","Gerstein, H.C."
"Tarnopolsky, M.A.","Holloway, A.C."
"Morrison, K.M.","Gerstein, H.C."
"Morrison, K.M.","Holloway, A.C."
"Gerstein, H.C.","Holloway, A.C."
"Halm, B.M.","Lai, J.F."
"Halm, B.M.","Pagano, I."
"Halm, B.M.","Cooney, W."
"Halm, B.M.","Soon, R.A."
"Halm, B.M.","Franke, A.A."
"Lai, J.F.","Pagano, I."
"Lai, J.F.","Cooney, W."
"Lai, J.F.","Soon, R.A."
"Lai, J.F.","Franke, A.A."
"Pagano, I.","Cooney, W."
"Pagano, I.","Soon, R.A."
"Pagano, I.","Franke, A.A."
"Cooney, W.","Soon, R.A."
"Cooney, W.","Franke, A.A."
"Soon, R.A.","Franke, A.A."
"Claessens, A.J.","Yeung, C.K."
"Claessens, A.J.","Risler, L.J."
"Claessens, A.J.","Phillips, B.R."
"Claessens, A.J.","Himmelfarb, J."
"Claessens, A.J.","Shen, D.D."
"Yeung, C.K.","Risler, L.J."
"Yeung, C.K.","Phillips, B.R."
"Yeung, C.K.","Himmelfarb, J."
"Yeung, C.K.","Shen, D.D."
"Risler, L.J.","Phillips, B.R."
"Risler, L.J.","Himmelfarb, J."
"Risler, L.J.","Shen, D.D."
"Phillips, B.R.","Himmelfarb, J."
"Phillips, B.R.","Shen, D.D."
"Himmelfarb, J.","Shen, D.D."
"De Long, N.E.","Gutgesell, M.K."
"De Long, N.E.","Petrik, J.J."
"De Long, N.E.","Holloway, A.C."
"Gutgesell, M.K.","Petrik, J.J."
"Gutgesell, M.K.","Holloway, A.C."
"Petrik, J.J.","Holloway, A.C."
"Horan, M.K.","McGowan, C.A."
"Horan, M.K.","Gibney, E.R."
"Horan, M.K.","Donnelly, J.M."
"Horan, M.K.","McAuliffe, F.M."
"McGowan, C.A.","Gibney, E.R."
"McGowan, C.A.","Donnelly, J.M."
"McGowan, C.A.","McAuliffe, F.M."
"Gibney, E.R.","Donnelly, J.M."
"Gibney, E.R.","McAuliffe, F.M."
"Donnelly, J.M.","McAuliffe, F.M."
"Da Liao, X.","Wang, L."
"Da Liao, X.","Huang, X."
"Da Liao, X.","Li, Y."
"Da Liao, X.","Dasgupta, C."
"Da Liao, X.","Zhang, L."
"Wang, L.","Huang, X."
"Wang, L.","Li, Y."
"Wang, L.","Dasgupta, C."
"Wang, L.","Zhang, L."
"Huang, X.","Li, Y."
"Huang, X.","Dasgupta, C."
"Huang, X.","Zhang, L."
"Li, Y.","Dasgupta, C."
"Li, Y.","Zhang, L."
"Dasgupta, C.","Zhang, L."
"Chen, H.","Yang, X."
"Chen, H.","Lu, M."
"Yang, X.","Lu, M."
"Gavilanes, P.","Morales, M.F."
"Gavilanes, P.","Velasco, S."
"Gavilanes, P.","Teran, E."
"Morales, M.F.","Velasco, S."
"Morales, M.F.","Teran, E."
"Velasco, S.","Teran, E."
"Sayyah-Melli, M.","Ghorbanihaghjo, A."
"Sayyah-Melli, M.","Alizadeh, M."
"Sayyah-Melli, M.","Kazemi-Shishvan, M."
"Sayyah-Melli, M.","Ghojazadeh, M."
"Sayyah-Melli, M.","Bidadi, S."
"Ghorbanihaghjo, A.","Alizadeh, M."
"Ghorbanihaghjo, A.","Kazemi-Shishvan, M."
"Ghorbanihaghjo, A.","Ghojazadeh, M."
"Ghorbanihaghjo, A.","Bidadi, S."
"Alizadeh, M.","Kazemi-Shishvan, M."
"Alizadeh, M.","Ghojazadeh, M."
"Alizadeh, M.","Bidadi, S."
"Kazemi-Shishvan, M.","Ghojazadeh, M."
"Kazemi-Shishvan, M.","Bidadi, S."
"Ghojazadeh, M.","Bidadi, S."
"Fares, J.","Nassar, A.H."
"Fares, J.","Gebeily, S."
"Fares, J.","Kobeissy, F."
"Fares, J.","Fares, Y."
"Nassar, A.H.","Gebeily, S."
"Nassar, A.H.","Kobeissy, F."
"Nassar, A.H.","Fares, Y."
"Gebeily, S.","Kobeissy, F."
"Gebeily, S.","Fares, Y."
"Kobeissy, F.","Fares, Y."
"Bost, P.C.","Strynar, M.J."
"Bost, P.C.","Reiner, J.L."
"Bost, P.C.","Zweigenbaum, J.A."
"Bost, P.C.","Secoura, P.L."
"Bost, P.C.","Lindstrom, A.B."
"Bost, P.C.","Dye, J.A."
"Strynar, M.J.","Reiner, J.L."
"Strynar, M.J.","Zweigenbaum, J.A."
"Strynar, M.J.","Secoura, P.L."
"Strynar, M.J.","Lindstrom, A.B."
"Strynar, M.J.","Dye, J.A."
"Reiner, J.L.","Zweigenbaum, J.A."
"Reiner, J.L.","Secoura, P.L."
"Reiner, J.L.","Lindstrom, A.B."
"Reiner, J.L.","Dye, J.A."
"Zweigenbaum, J.A.","Secoura, P.L."
"Zweigenbaum, J.A.","Lindstrom, A.B."
"Zweigenbaum, J.A.","Dye, J.A."
"Secoura, P.L.","Lindstrom, A.B."
"Secoura, P.L.","Dye, J.A."
"Lindstrom, A.B.","Dye, J.A."
"Welsh, M.","Werner-Allen, G."
"Welsh, M.","Lorincz, K."
"Welsh, M.","Marcillo, O."
"Welsh, M.","Johnson, J."
"Welsh, M.","Ruiz, M."
"Welsh, M.","Lees, J."
"Werner-Allen, G.","Lorincz, K."
"Werner-Allen, G.","Marcillo, O."
"Werner-Allen, G.","Johnson, J."
"Werner-Allen, G.","Ruiz, M."
"Werner-Allen, G.","Lees, J."
"Lorincz, K.","Marcillo, O."
"Lorincz, K.","Johnson, J."
"Lorincz, K.","Ruiz, M."
"Lorincz, K.","Lees, J."
"Marcillo, O.","Johnson, J."
"Marcillo, O.","Ruiz, M."
"Marcillo, O.","Lees, J."
"Johnson, J.","Ruiz, M."
"Johnson, J.","Lees, J."
"Ruiz, M.","Lees, J."
"Lascano, L.","Caballero, A.C."
"Lascano, L.","Villegas, M."
"Lascano, L.","Moure, C."
"Lascano, L.","Fernndez, J.F."
"Caballero, A.C.","Villegas, M."
"Caballero, A.C.","Moure, C."
"Caballero, A.C.","Fernndez, J.F."
"Villegas, M.","Moure, C."
"Villegas, M.","Fernndez, J.F."
"Moure, C.","Fernndez, J.F."
"Baquerizo, J.A.S.","Rivera, J.W.D."
"Espinosa, F.G.","Sanmartn, V."
"Espinosa, F.G.","Torracchi, J."
"Espinosa, F.G.","Carrin, F."
"Sanmartn, V.","Torracchi, J."
"Sanmartn, V.","Carrin, F."
"Torracchi, J.","Carrin, F."
"Stanley, F.O.","Serrano, F."
"Stanley, F.O.","Knopp, S."
"Serrano, F.","Knopp, S."
"Burbano, P.","Proao, V."
"Medina, J.L.C.","Gamboa, H.B."
"Burbano, P.","Cern, O."
"Burbano, P.","Prado, A."
"Cern, O.","Prado, A."
"Casares, M.","Pinto, A."
"Casares, M.","Snchez, A."
"Pinto, A.","Snchez, A."
"Hidalgo, M.","Tene, G."
"Hidalgo, M.","Snchez, A."
"Tene, G.","Snchez, A."
"Rivera, P.R.","Gamboa, S.P."
"Rivera, P.R.","Quelal, P.A."
"Gamboa, S.P.","Quelal, P.A."
"Jardiel, T.","Caballero, A.C."
"Jardiel, T.","Villegas, M."
"Caballero, A.C.","Villegas, M."
"Sanz-Guerrero, O.","Cubero, P."
"Sanz-Guerrero, O.","Rodrguez, M.A."
"Cubero, P.","Rodrguez, M.A."
"Wu, D.","Hong, R.W."
"Wu, D.","Tan, D.M."
"Wu, D.","White, C."
"Wu, D.","Decampo, J."
"Wu, D.","Baird, M."
"Hong, R.W.","Tan, D.M."
"Hong, R.W.","White, C."
"Hong, R.W.","Decampo, J."
"Hong, R.W.","Baird, M."
"Tan, D.M.","White, C."
"Tan, D.M.","Decampo, J."
"Tan, D.M.","Baird, M."
"White, C.","Decampo, J."
"White, C.","Baird, M."
"Decampo, J.","Baird, M."
"Iftikhar, M.","Masood, K."
"Dekumyoy, P.","Watthanakulpanich, D."
"Martiez, A.","Cordero, R."
"Martiez, A.","Rayas, J.A."
"Martiez, A.","Puga, H.J."
"Martiez, A.","Rodrguez-Vera, R."
"Cordero, R.","Rayas, J.A."
"Cordero, R.","Puga, H.J."
"Cordero, R.","Rodrguez-Vera, R."
"Rayas, J.A.","Puga, H.J."
"Rayas, J.A.","Rodrguez-Vera, R."
"Puga, H.J.","Rodrguez-Vera, R."
"Calatayud, D.G.","Rodrguez, M."
"Calatayud, D.G.","Gallego, B."
"Calatayud, D.G.","Fernndez-Hevia, D."
"Calatayud, D.G.","Jardiel, T."
"Rodrguez, M.","Gallego, B."
"Rodrguez, M.","Fernndez-Hevia, D."
"Rodrguez, M.","Jardiel, T."
"Gallego, B.","Fernndez-Hevia, D."
"Gallego, B.","Jardiel, T."
"Fernndez-Hevia, D.","Jardiel, T."
"Naceur, H.","Megriche, A."
"Naceur, H.","El Maaoui, M."
"Megriche, A.","El Maaoui, M."
"Exner, J.","Fuierer, P."
"Exner, J.","Moos, R."
"Fuierer, P.","Moos, R."
"Iftikhar, M.","Majid, M.J."
"Iftikhar, M.","Muralindran, M."
"Iftikhar, M.","Thayabaren, G."
"Iftikhar, M.","Vigneswaran, R."
"Iftikhar, M.","Brendan, T.T.K."
"Majid, M.J.","Muralindran, M."
"Majid, M.J.","Thayabaren, G."
"Majid, M.J.","Vigneswaran, R."
"Majid, M.J.","Brendan, T.T.K."
"Muralindran, M.","Thayabaren, G."
"Muralindran, M.","Vigneswaran, R."
"Muralindran, M.","Brendan, T.T.K."
"Thayabaren, G.","Vigneswaran, R."
"Thayabaren, G.","Brendan, T.T.K."
"Vigneswaran, R.","Brendan, T.T.K."
"Chkadua, O.","Natroshvili, D."
"Buchukuri, T.","Chkadua, O."
"Buchukuri, T.","Natroshvili, D."
"Chkadua, O.","Natroshvili, D."
"Johnson, C.J.","Gillingham, M.P."
"Johnson, C.J.","Halseth, G.R."
"Johnson, C.J.","Parkes, M.W."
"Gillingham, M.P.","Halseth, G.R."
"Gillingham, M.P.","Parkes, M.W."
"Halseth, G.R.","Parkes, M.W."
"Parkes, M.W.","Halseth, G.R."
"Chen, Z.","Jiang, X."
"Chen, Z.","Zhu, C."
"Chen, Z.","Shi, C."
"Jiang, X.","Zhu, C."
"Jiang, X.","Shi, C."
"Zhu, C.","Shi, C."
"Singh, R.","Luthra, V."
"Singh, R.","Tandon, R.P."
"Luthra, V.","Tandon, R.P."
"Kannan, B.R.","Venkataraman, B.H."
"Viao, J.M.","Ribeiro, C."
"Viao, J.M.","Figueiredo, J."
"Viao, J.M.","Rodrguez-Ars, ."
"Ribeiro, C.","Figueiredo, J."
"Ribeiro, C.","Rodrguez-Ars, ."
"Figueiredo, J.","Rodrguez-Ars, ."
"Rodrguez-Ars, .","Figueiredo, J."
"Sarobol, P.","Cook, A."
"Sarobol, P.","Clem, P.G."
"Sarobol, P.","Keicher, D."
"Sarobol, P.","Hirschfeld, D."
"Sarobol, P.","Hall, A.C."
"Sarobol, P.","Bell, N.S."
"Cook, A.","Clem, P.G."
"Cook, A.","Keicher, D."
"Cook, A.","Hirschfeld, D."
"Cook, A.","Hall, A.C."
"Cook, A.","Bell, N.S."
"Clem, P.G.","Keicher, D."
"Clem, P.G.","Hirschfeld, D."
"Clem, P.G.","Hall, A.C."
"Clem, P.G.","Bell, N.S."
"Keicher, D.","Hirschfeld, D."
"Keicher, D.","Hall, A.C."
"Keicher, D.","Bell, N.S."
"Hirschfeld, D.","Hall, A.C."
"Hirschfeld, D.","Bell, N.S."
"Hall, A.C.","Bell, N.S."
"Exner, J.","Schubert, M."
"Exner, J.","Hanft, D."
"Exner, J.","Stcker, T."
"Exner, J.","Fuierer, P."
"Exner, J.","Moos, R."
"Schubert, M.","Hanft, D."
"Schubert, M.","Stcker, T."
"Schubert, M.","Fuierer, P."
"Schubert, M.","Moos, R."
"Hanft, D.","Stcker, T."
"Hanft, D.","Fuierer, P."
"Hanft, D.","Moos, R."
"Stcker, T.","Fuierer, P."
"Stcker, T.","Moos, R."
"Fuierer, P.","Moos, R."
"Echaubard, P.","Sripa, B."
"Echaubard, P.","Mallory, F.F."
"Echaubard, P.","Wilcox, B.A."
"Sripa, B.","Mallory, F.F."
"Sripa, B.","Wilcox, B.A."
"Mallory, F.F.","Wilcox, B.A."
"Imre, K.","Pozio, E."
"Imre, K.","Tonanzi, D."
"Imre, K.","Sala, C."
"Imre, K.","Ilie, M.S."
"Imre, K.","Imre, M."
"Imre, K.","Morar, A."
"Pozio, E.","Tonanzi, D."
"Pozio, E.","Sala, C."
"Pozio, E.","Ilie, M.S."
"Pozio, E.","Imre, M."
"Pozio, E.","Morar, A."
"Tonanzi, D.","Sala, C."
"Tonanzi, D.","Ilie, M.S."
"Tonanzi, D.","Imre, M."
"Tonanzi, D.","Morar, A."
"Sala, C.","Ilie, M.S."
"Sala, C.","Imre, M."
"Sala, C.","Morar, A."
"Ilie, M.S.","Imre, M."
"Ilie, M.S.","Morar, A."
"Imre, M.","Morar, A."
"Kannan, B.R.","Venkataraman, B.H."
"Sarobol, P.","Cook, A."
"Sarobol, P.","Clem, P.G."
"Sarobol, P.","Keicher, D."
"Sarobol, P.","Hirschfeld, D."
"Sarobol, P.","Hall, A.C."
"Sarobol, P.","Bell, N.S."
"Cook, A.","Clem, P.G."
"Cook, A.","Keicher, D."
"Cook, A.","Hirschfeld, D."
"Cook, A.","Hall, A.C."
"Cook, A.","Bell, N.S."
"Clem, P.G.","Keicher, D."
"Clem, P.G.","Hirschfeld, D."
"Clem, P.G.","Hall, A.C."
"Clem, P.G.","Bell, N.S."
"Keicher, D.","Hirschfeld, D."
"Keicher, D.","Hall, A.C."
"Keicher, D.","Bell, N.S."
"Hirschfeld, D.","Hall, A.C."
"Hirschfeld, D.","Bell, N.S."
"Hall, A.C.","Bell, N.S."
"Zamora, M.J.","Alvarez, M."
"Zamora, M.J.","Olmedo, J."
"Zamora, M.J.","Blanco, M.C."
"Zamora, M.J.","Pozio, E."
"Alvarez, M.","Olmedo, J."
"Alvarez, M.","Blanco, M.C."
"Alvarez, M.","Pozio, E."
"Olmedo, J.","Blanco, M.C."
"Olmedo, J.","Pozio, E."
"Blanco, M.C.","Pozio, E."
"Burgi, P.H.","Rydbeck, B.V."
"Alarcn, F.","Maldonado, J.C."
"Alarcn, F.","Estrada, G."
"Maldonado, J.C.","Estrada, G."
"Chrrez-Ojeda, I.","Tafur, A."
"Casalis, D.","Malfetana, O."
"Casalis, D.","Jara, F."
"Malfetana, O.","Jara, F."
"Klop, A.","Cardenas, E."
"Klop, A.","Marlin, C."
"Cardenas, E.","Marlin, C."
"Sanchez, H.","Sampedro, T.F."
"Sanchez, H.","Pearanda, R."
"Sanchez, H.","Loli, M."
"Sanchez, H.","Flores, J.G."
"Sanchez, H.","Moyse, K."
"Sanchez, H.","Itria, C."
"Sampedro, T.F.","Pearanda, R."
"Sampedro, T.F.","Loli, M."
"Sampedro, T.F.","Flores, J.G."
"Sampedro, T.F.","Moyse, K."
"Sampedro, T.F.","Itria, C."
"Pearanda, R.","Loli, M."
"Pearanda, R.","Flores, J.G."
"Pearanda, R.","Moyse, K."
"Pearanda, R.","Itria, C."
"Loli, M.","Flores, J.G."
"Loli, M.","Moyse, K."
"Loli, M.","Itria, C."
